reviewId,content,score
fc2b7403-3697-49ea-a0cd-e8a2886d474c,good app for me.,5
401f5e7b-616d-42fc-96db-e5d34bd01383,I enjoyed,5
fb7f1699-8405-4d55-a4b6-89ebe1152ea5,not working on my device,2
3b5ed7d2-19b0-4fac-ad4d-4581de047906,nice nice,5
a25b6c20-6674-4440-80cc-3732c55997a7,good,5
43467d5d-3c34-4640-9874-1f55395bd8a8,why my video and reel is not playing,1
ce12223c-c4ef-4db3-a2bf-e5438ad04e3b,Always love what you love. and ignore what you don't like.,5
c333bf13-1a74-4fea-808b-886627af01a5,nice,5
3f5292ac-d9b0-47f9-ab2d-d5fd4b04f4ae,nice,5
8f286499-6fcf-46ca-a8f2-a0e0b250a980,Interigent Man,5
58fd8dbf-27be-4a83-9d1e-820be000d8c9,"since June i haven't been able to respond to messages in my dm. Facebook restricted me from texting saying i have been restricted temporarily because of something I sent. i know for sure i didn't send anything to go against the community standard, please do something about this.. since june the ban hasn't been lifted.. i am clearly not happy",1
e12f9384-ac74-4238-80b6-a90bb866bfaa,Amazing app,4
09affbca-c102-463b-9fe3-5822253fb043,good app,2
ab6389db-a45e-421d-b23e-95153de1405b,it's best under low quality network,5
88205fc0-4d3d-453d-a123-5de73e79f503,very faster,5
04a79859-9669-4b24-95b5-62d9d93088c1,good app help me to save data,5
07067917-3a85-4623-999c-cb62dfe2725e,I love it,5
310827b9-0b4b-4c67-914b-5d9edf0e93e9,Very good applicatoin,5
4be48daf-3df6-42af-8ade-bf87fe40466f,I love ❤️,5
31e20b87-3616-4cd8-8487-3f0516c77ed9,best application,4
dda2ab41-aa04-42ae-b222-ed554a893d48,osmm very good,1
ecf9b8da-8256-443d-8981-8beb70d40e08,good,5
0d0898de-8dc4-45b5-b9d3-b270117b939a,massive app,5
7f232023-b8a9-4a95-bb21-d3c6551a68a9,good,1
99abc5e7-0d65-40ad-b780-7a3d4b6ca8a1,nic,1
ef9438fb-76ff-491f-aef7-a7c87822ca0e,I'm.happy 😇😊😉🤗🥰👻,5
6841a9c9-cc13-4f7d-910e-cc2bc68a1a28,waste of time app only,1
a19475ac-a52e-42ab-81d3-1bf7b531b5a5,good,5
b4b9ae7b-8ecd-4efe-a720-6d9cdf976f48,lovely,4
e785f146-24bd-4c53-b121-a25350467517,😍,5
b012efbf-1527-435f-ab2a-7f7c171b19f6,We need a dislike button,5
ce47f4b1-98e4-4bf8-acb7-a32ad9b73807,Install apps,5
55243292-90e9-4619-8728-e9956416e474,good,5
fcb08c1d-c353-4266-96fb-5e67dbdaf877,awesome,5
fa6b7c0f-4edf-4030-ae55-29591eacf11f,nice,5
c23fe92b-6448-4e79-9cb5-fcb2ccef6b53,awesome 👍,5
3e6b974a-cfc8-4d1f-a496-d3fba2418b8a,this app is simple and easy to understand,5
4647c2ad-cc54-4a44-a7d5-a525062a404b,I love it,5
22b3e4a8-4802-493e-91e5-5a201044e6a3,good,5
a4786e8b-eae2-4bd0-8238-4f1525759b42,good,5
971eac20-aa00-41e3-bb99-5bc1318e1049,why can't we download the videos in our gallery,4
0dba46df-b4f4-482e-bc39-83daba49745e,My choice lite Facebook,4
4b9a84a8-7c36-4f30-8631-5cd10231b562,excellent,1
0bbfde72-e735-46cc-a9a8-ec06e4c51b1e,Dear facebook team please help. my facebook account has been disabled without any reason and i am not break any rules of facebook so plz i requested you pls check my account again a,4
4b68492d-1010-4104-8e2c-9661da18744d,nice,5
b9e2ebe0-933a-4f19-bee2-f1a18b22c7a3,Nice app,5
c20e0077-19d6-4f3e-9ae4-4c56afd6cdc7,ভালোবাসা অফুরন্ত ভাই ❤️❤️,5
07689286-c146-47ba-b4f1-93694e7fa88d,Nice app,5
7a31b8e4-0a03-4a38-a434-ccbcdab8927c,Kudos,5
791be879-fccb-412f-aaa5-49864e98132b,good 👍 use it,5
d5800258-2909-4fd0-b9c3-6e6dfcadb1e2,😡😡,5
c26fb28d-7dd0-469d-8cb5-0fcd4ed96961,wow,3
c5fdd39c-f3b4-4daa-87f6-90d021541477,great and easy to use,5
05ee7b06-3527-4b20-ac25-5dea3f81f0f6,Fb not installingg,5
91a2d3ae-2b18-493e-b0c2-75ea7b255bcc,I love this platform ❤️,5
f16f4f32-f0ee-45b7-8242-913905b6b52a,Facebook❎ Lagbook✅,1
2f6f0c70-eefb-41d6-85b5-423dcd54244d,good,5
b5829c52-143f-469b-a567-4be793b269b1,great,5
d6984a9d-3824-4ae2-871e-e75736ffbebd,extremely excellent,5
aa1a3b5c-05ac-4821-b49a-357255d5b0c2,nice,5
e58cb130-618b-4782-aef0-000dd86d0fa7,can't log in,1
e5fab9f5-6d70-4826-b533-ab415427aefb,"Best and Good experience. I've got.,about this...",5
fbdbe6fb-1dca-42bf-91e2-ac64a9026117,Confam and perfect fb lite,3
90b5b9d3-d90e-4c59-9ad7-c08490b133cf,this is the best app,5
acb7fcdc-d994-4279-b1ab-b932182d4455,Wounderful,5
f238ce3d-3061-496a-925e-0f43e0cdb912,I am interesting ❤️💚💙💛🧡,5
24e7a1ce-2edd-403b-ada2-426cfffec7e6,good,4
93f3b6eb-ab90-4b70-be1f-17383a9d98a5,Very quick and easy,5
fbc53d9b-e882-42de-b6d0-e2c850b2ca0a,it good and excellent,5
b5ba4b6b-61eb-418d-a549-b29da45624c5,Guys l need more follows shangwe luli,5
ca577586-942d-4fb7-a6ff-fcc44f399cfb,very nice app,5
5482dcb5-60e4-42f7-a8ee-0b3d2ea16fd2,"I'm Really like me and this app the latest version and first giving apps and gorgeous Meta Platforms, Inc. Network Service",5
fa35f518-587c-4b6f-aab8-300d53b69753,nice,5
8cbf75ce-0465-420e-ac3e-842065deb865,Help,5
5c5b6abe-f7ab-4686-bad9-720287db3b30,"This app is working pefectly, thank u",5
8bb440e5-cc1a-4e00-b455-4d7560325196,I think this is the best meta app so far,5
8bf8950b-1812-4b54-af65-171cbbcbd248,Good,5
a53a5cd7-01e8-44a3-a5f8-d9665c01d013,good,1
94fab2d9-bf4c-4321-9638-931a5d706f03,Your the best forever,5
769c615a-05db-40ff-b736-443c57f4af48,"Dear Recovery Teams. I specifically request to Facebook team that I am not able to access my account. When trying to login, we have disable your account, it is coming. So please disable my account, thanks...",1
0c9b8a60-fea2-4a74-8b65-46ae19d1ac14,Excellent,5
3c64c370-b3a7-4290-9b35-d0aac3c04718,interesting and fun,5
38e50d37-8d68-4ca8-8280-2eea382f7d11,it's okay,5
4247901b-52c5-4bee-ab67-3209aae3fbfd,Good for data . And it's easy to use,5
0661bd48-172d-4fed-b898-35f15e9ec6a0,nice,4
116fb385-9908-459d-8a14-cae995f27aae,ur rock brother,5
e6236548-cf38-4c2a-adac-b4928dbfb602,good,4
9c6df601-be59-4a0a-9b54-519f9de3307d,"Messenger is not opening in Facebook Lite. Whenever I try to access messages, it shows an error and doesn't load. I cleared cache, reinstalled the app, and checked my internet, but the issue is still not fixed. Please resolve this problem in the next update",1
5c7c9851-024d-4346-8220-f16e84e190d3,is good app❤️,5
04255af2-9025-4507-8997-7675f0fdca30,love,5
18658170-b3c8-4ead-9a34-75993109cdf4,best app ever,5
52d7e559-9234-4e3b-819a-f54ecc641b4c,it's a wow you can't imagine😁😄,5
c2c23cf8-341e-4a64-ac3e-349cdf713bb2,not working in basic mode plus,2
6970502d-cbed-4826-9c30-e50bb0a58996,poo,5
16aa26df-0fbf-4413-89c9-eb4af4afe407,nice,5
690c985f-8d94-4b87-b7fa-5820382f69a8,good,5
e8423b68-da05-4f6c-b6f1-855b1a8a92fa,this app is very good,5
355e98fe-4476-498a-a4c4-9f0820675f39,mast,5
f3e6878d-1c99-4cd9-90b0-7be9f36651ee,It's Really make Sense,5
76554a1f-f8c3-4145-aed1-f35510768701,nice,3
4fb315c4-6355-4280-9831-e9308e26a81b,Ok,5
8305b14c-21f3-4df0-91d6-cffa06c1b1e5,this app sucks it does not want me log in but I've provided correct information,1
d318c644-2eff-48fc-bec8-855ba10212bb,good,1
d1fb8436-dc66-4977-a199-850786802574,I love ìt,5
9f7e86b1-5a29-4ef0-a5ad-c65f1cda6cbd,🤍💗,5
f0fdea4f-88c9-4cae-b16f-8365b76f3c5d,good,5
d2272816-54df-402a-9d05-faf897ea2dd2,awesome,5
31be643a-f3c9-4efe-ab57-3c1c8e58c831,good,5
26802d31-6d1e-4880-982f-d02f4abcf5ad,nice,5
292a306e-7ecf-4da0-b015-3daa30e5591b,she's beautiful,5
1fa1a0ff-2920-4139-972e-c004dcf70252,❤️❤️,5
8f5213e4-ba97-4f0d-a4bf-cd358bf834b2,It is the same but a little different,5
04dbaecc-e051-4557-951a-1e6a61212719,good 😊,4
8a094cb8-6749-4b71-9cfa-05557605e6fd,good working fast,5
d8a3d82b-4bcc-4660-9873-38beb4ee891c,excellent service,5
886518cc-a2ff-4e33-b019-0e818568bd93,wonderful,5
fda53a22-5499-499b-9c34-a7c21c9c4f18,awesome,5
7c6aeb68-4e8e-4f18-9e46-ee8d0615e3d5,thank you so much,5
5fd6a99d-79b0-43a0-88f6-2220efad8ece,كويس,5
a6b481fe-7844-444c-b3ca-ebe08d1b4406,I think to move forward with My account,5
0f96e4b6-a34c-45de-8202-63921eb74672,Videos have stopped and too slow to open the next slides.,3
754b4910-5f33-4064-950a-2e440a63fc03,king ina mo puro disable account ko,1
d2074510-2212-412d-bd16-a9cc3695c8f3,slow,5
141b3029-215b-4004-ae05-b1ab1392b980,good,5
c79fb0c2-d071-4404-8e50-eac395cdb62f,nice,5
86b0ee1c-7017-4854-b457-7a1d9520d160,Good App.,5
eff48677-56eb-4023-ad48-0bcc19f133ce,bohot aca app he tae,1
5dada5fd-c0ad-491a-89ac-4ccfb4519bd3,oky,2
4cd9355b-d6e9-4304-a286-eab5d5c1d4f3,very effective,5
e86b7147-4ac8-49e8-8df3-a1943a8e54e9,best content 😂🤞I will keep posting until I reach the world,5
9bd5b944-0c5c-4005-b557-62e48febb396,𝕃𝕚𝕗𝕖 𝕚𝕤 𝕘𝕠𝕠𝕕 𝕒𝕟𝕕 𝕕𝕠𝕟𝕥 𝕗𝕠𝕘𝕖𝕥 𝔾𝕠𝕕 𝕚𝕤 𝕖𝕧𝕖𝕣𝕥𝕙𝕚𝕟𝕘 𝕥𝕠 𝕦...𝕋𝕌ℙ𝕀𝔾𝔼 𝔻𝕌𝔸 𝕊𝔸ℕ𝔸,5
342a73b1-8ecf-4b1b-ac23-faccaba9a33c,i enjoy this app,5
5970a2a0-3b6d-4d6a-a3f2-f96efe8f8b2c,good,5
501ff100-883f-45e0-8044-ef9a833e60ea,very good 👍 👏,5
c01b89be-366c-40db-88f0-887a964a6065,good,5
96f2eb64-53f5-440c-b49b-e63f26455a4e,NICE,5
fea46e21-284b-4a79-9cbd-ec0ebd2ad654,"I'll give this a 4 out of 5 because it's a great app it's just like Facebook but less storage and there's just one thing I been using this for a long time now and there's been a bug like when I click the message icon on the app it won't work I already try a lot of way like re installing it, restarting my phone, everything but it's still didn't work and there's one more bug sometimes a random music will start out of nowhere and that's all I wish you could fix the bug and I'll give a 5 star rating",4
94604b48-c634-495f-9cfc-6075004d95be,working good and perfectly,5
b24fb341-fb01-4d63-b3c6-16901c0a5970,I love this app,5
a983fedf-524b-4664-9234-43fe7490e8f4,good apps,5
ca158b46-fc01-41da-9ed5-5899809a6951,excellent.,5
9a992a34-4a15-4fd0-8f75-c48ed7b98c61,waagwan,5
e578961b-9dd0-4f84-921d-7030fb231193,good,4
33d83d0f-4885-4046-bce8-5a058d63143e,good a apps-,5
da7152ca-8df1-4729-ae11-367280498a8f,nice jobs 😁😁,5
aa20227e-10fa-49a4-bf25-e854c84dbdb1,I choose one star because I don't some people post,1
ad05a62b-7a55-49c1-88d7-13c7a5654bc5,wow facebook lite apos.,5
367b8b35-e178-48bd-ad2e-a94e3bc5b377,everything is well,5
4557fe62-c9d8-4515-afd5-e6aefe88e3a8,I love Facebook and I love to chat.,5
627f1ec6-bbf8-444a-af4e-d4847df80222,good,5
a7f6f5ad-6815-4391-b542-b19664455da1,nice,5
6cb57a4c-9945-46a3-8125-deeda328f4ea,gud,5
92eac129-0257-4f63-833c-314cd4df164c,its a wonderful app try this,5
4f2590ac-241c-48fb-934d-83578dca9c23,fast,5
0b59ee73-ed88-40f1-9e22-8444389f15fd,best app mark is the best...,5
021f6e21-5eb6-4771-a4ca-8bdc66584d9d,veri good,5
ce058461-7442-4abc-985c-5ada0fd682c1,berry nice,5
a24398ef-e862-4217-b519-bc47383ad61d,super Ganda Niya Po salamat Po talaga,5
31533984-42d1-40de-9e90-ad747a4cebd1,it's pretty good👍,3
735e865a-c0c0-4329-9a79-b42e430c714c,thank you 😊,5
8d2879df-7c32-4156-b841-8d18ff1a00d0,👍,5
78a1aae6-0b9a-4925-9c5e-8af2fda9705d,Good,5
2f22fa45-6a21-4f9e-b596-05db670ae25b,fairlly good,5
1b73a819-a92e-4d29-b189-dd49a3b567aa,is very nice,5
fc971ed7-e0e4-46bc-a6d8-33041ee65b53,thank you,5
eb1be519-183c-4653-8e64-8e772af16ae9,ang ganda gamitin,5
f4876137-ca7e-45f9-9dd3-563c3882a13e,Great app,3
806baa1e-a7b7-4450-be4f-f571532e65c4,wonderful app,5
7a4fb3bd-a0c3-4d1c-93fd-ff55d104bed0,good,5
813ab9a9-086e-47aa-b24a-17efb7b95b8f,👍🏼,1
9eae4fba-3481-4eca-bc24-59ca5086abf6,super,5
e724d2f3-4380-49f6-ac8c-0e1b3e01ed6d,lovely a few,5
9a361fab-c75f-450a-adc4-c841e7de00ff,so nice,3
7a239fd9-20d5-4db8-a97d-ff026652384a,very good app,5
3ac1dbf1-158f-43c0-bd06-c07b4d208b51,unnecessary because there is already the Facebook app there,1
58dd0ef7-81d5-42d5-8565-232c902203a5,i cant log in my account,1
f76ef09f-438b-446f-859e-e304bf884d12,Better than fb.,5
c90ce78e-a2b5-456e-86c0-640ddd2397a1,good job👍☺️,5
58ffbba1-8bbc-4af9-b676-3c084ca067db,good,4
a2a55207-38c3-483c-8f47-26ed7dde77fb,good,5
f4233435-b225-43f7-b5d8-f0da1a4a0b24,enjoying it anyway,3
79547cd5-6156-4d65-8b1a-3483d85b82a6,nice,5
3bad67d3-bdf0-4c86-86d8-6ab517dacd0e,good,5
112b7787-593a-4a2b-82f5-2f0f25e363f1,good,5
47954038-85db-4941-a8b5-606c0b81f38f,nice,5
0ac5b627-f8dc-4f49-9682-657840eee505,beautiful games,5
eab7c0b6-310a-493c-b2dc-525c4ea23ac8,great app,5
51e8015a-2c6a-4a03-a534-953c7193b270,nice,5
4413677e-71ba-4b83-bde9-f3950c8b4df0,help me communicate,5
9d87de89-3046-4f92-b8a0-eb6916aa5d9d,am more than happy to be on Facebook,5
6122c888-21f6-43d3-a4b4-f7f6fae14e55,nice,5
32073aad-8e3d-456e-bed7-0e637760c781,😭,5
fb9f6d0d-77e5-4f40-a741-513c9c606e43,excellent,5
44c04028-69dc-470c-b7b0-ca53335c19dc,perfect and useful app is face book🤌💎,5
db366b42-3cf0-4058-b909-ae9a98eae6b0,hindi makikita ang videos,1
ead78be6-6cb0-404d-b51f-54338533799f,Experience has been nice. I am always using this to access facebook.,4
989a5e10-1789-42d9-a842-96b17c883d0d,"100% with easy and good service,thank you♥️",5
0207aa76-e376-4aed-a5dc-545ae39a426e,Sh** happens. No worries 😁,5
1c72891c-b5fc-4846-98c3-9ad6723fd616,I have not seen any app like this in my life,5
d8a0a61d-bbee-4c70-b578-5b0c951d0b4a,it's amazing,5
e200cc07-2f35-42aa-91a5-2279b8060f60,very helpful app,5
4e44b3b9-0d5a-4a45-8df2-163c9eb97c55,"it was good application, it is available in offline sometimes!",4
9e06e9d9-9aa0-43fc-bd9c-a36eaf6a6ddd,Great,5
3c7971ac-1ebf-4bc4-82ff-64ab4e7e3006,great experience,5
eceac8ce-5f4e-49f9-b83a-0bd0e81b3678,নাইস,5
95937533-5fd6-43d5-ad8e-ec0350d971ad,nice app,5
3b10b2cb-e6b2-4cc6-9811-63110256b062,niceeee,5
08330e86-932c-45dc-88b1-e94ee01e48a2,good,5
03d05a62-00d7-4d62-a901-6efcdd1fea43,It's fine a lot.,4
ccb3d697-ba08-431d-8730-8544d48d496b,good,5
1f93409a-0fc5-48e0-a994-0bc41214ee0f,I love it!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5
c8288c71-0d4d-4749-9fae-2575b67fb476,ok,5
b214eb56-5ced-4e2a-a586-ab9923e2b12b,good,5
297caf67-6b96-4dc7-88f4-5c23661576f3,very nice,5
30975244-ff9c-41e0-afe2-f8d59bb8b54f,good,5
afa3aed0-8944-40ff-a198-9762294aee2f,not because that always takes my account,5
fa4ca235-f94e-4f5d-86e2-2f53f87297d1,I can't open message,1
756bb8a2-bfcd-4210-8120-af2328b9883a,The best app,5
8218e4ca-91d1-41c6-8d61-aba861d06342,Application Dosnot work,2
ad8ac64b-7a83-4df2-8ee7-664d5bd46b7f,very nice,5
0dbeb83f-1f1f-46d4-898f-4ddae9a3efc2,"I'm not review bombing I'm just shedding a light on an issue i have ln both this app and messenger, ever since this whole end to end encryption feature got introduced and I'm having this issue that I can't solve, messages do not show up if i log out then log in the next day, i receive the notification but i see nothing, i tried everything to fix this but i couldn't, i hope and wish meta does something about this, or anyone steps up and give a solution cause this problem is heavily affecting me",1
9f53a86e-fd4a-4b1a-9a06-d1109e1028ce,Good,3
df52afd4-06a7-4a3e-b4bf-c9be5269289f,Good,5
232de8bb-9ab4-4ad3-8fe7-5662cc361d6e,Way to go feel each moment 😇,5
2dc94a5f-cca8-4525-9ea6-9a30aa611b46,"Recently, Lite is not responding to the option to hide posts that one does not want to see. Posts like nudes and Witchdoctors frequently find their uninvited presence on very irrelevant groups and it is quite annoying and frustrating. Pliz Facebook team work on that. Also, upon trying to create new account, both Facebook and its Lite version keep rejecting ones names. Otherwise now, fb including Lite has improved alot in recent years makíng it a beauty and entertaining media.",3
bbb528b8-845f-44b0-a41e-640e4d328a5d,ok,5
4ad167e7-a788-4b52-afa0-e378841a557e,it's so good,5
eebdf076-af5d-4c16-ad08-78206647b872,i like fb thank you,5
4a5df157-1f2e-48d9-baa6-e61f989cacf9,best app,5
e3148bb0-5a82-410d-99c7-24ec4a560c04,this is not bad,3
4283edde-9565-449f-abc4-c34ef6d772bd,just love it,4
12db6f17-6679-40f3-a4cd-3c0f4e7ecc9f,so cut app,2
229b6507-853c-413a-896e-053ffb010529,I can't log in it's always say something went wrong,1
cd0debe9-49f0-4b64-a317-d65d105b7d72,Good for comunicate to my childrin,5
246a4f42-463b-401a-885d-f3ea98a492d7,hindi maka log in,1
50fddeb1-be4f-44f5-b0ca-dae5b86ea0ae,built-in messenger not working in Facebook lite version after update on 15 november 2025,1
170dc408-8b02-49b0-a265-1d719f1721e7,good,5
419a1966-3d3f-4a57-a0cd-4a1da45c629f,"I love Facebook lite please download it and us it now, better social media",5
1ef56292-9042-4662-a4d4-b5f8eb7b0895,nice app I recommend it,5
90885d28-6997-488b-b459-52336a5f046c,very bad experience,1
a5083b12-7cd9-4446-8397-d92853943e47,It is useful and grateful,5
fbb42220-4e87-4022-a1a9-534f2638b38d,it's really good to used,5
b35def6e-fef9-4615-9bcf-42fd0542a066,good,5
51e69552-cb17-4909-a79e-8edb49de4fb4,nice,5
d1aac3fb-2948-4b9a-8981-16e36420866d,very cool,5
33a032d3-eba4-4cf5-a715-d3bba4bdd024,good 👍,4
9d2b9c53-2b95-4187-a225-3b06899a38f0,improve your privacy safety,5
899fe6ec-6e6c-4a2b-a694-34bb7bd9091f,my life,5
9a977168-8459-4739-ac35-df43b383cdfe,I think there's something wrong with this because the app is working but the videos isn't playing even my signal is okay,3
c2ca892a-2ae3-4985-96d7-21c1b0e2c9fd,good very,5
2f69bb79-cb32-46d6-bc49-483495363d20,good,5
4efc59b9-33a3-4ca2-954c-5daa98c47490,Excellent,3
cfa08d95-e860-49a8-8887-344e94acef29,nice,5
58dc28ab-a8f7-4380-825b-30db9e512e6e,Why recieve voice messeges not play in tab Plzzz tell me solution,4
075a124e-4cea-42f6-b16e-ecfefa34eb3f,I find this much easy to use n very convenient n I love that about it,5
23630c10-f576-4594-b416-05d69aeea883,absolutely 💯 love it,5
6d5ef9be-b81e-44d3-829c-621d142dcad0,Not bad,4
fe4ebd8b-9820-4604-9baf-5b11dfd21d47,wow nice update,5
0a2f607a-d228-4961-8633-d00eb04c0d37,I can't download the Facebook app,5
1c3b32e2-6787-4fc4-8c41-68968446459d,no sorry 😔,5
44071b68-4908-4857-b2e1-45df9152f621,i can't log in my account,1
24abc285-6f87-42d4-9a11-90c247148971,ayaw ma log in ng acc ko hayup,1
