reviewId,content,score
406904a2-b052-464c-b955-4e46c867322f,I can't even give any stars as my Facebook does not connect.I don't know why. When I tap open it doesn't open. Can't even post it. Was forced to give it a star as it wouldn't post if you didn't give any. It should have no stars. So stressed an disgusted.,1
7818b206-8e8a-43c9-9fb1-9603a0efb8d4,Facebook has become a work space environment for young teenager who wanna become entrepreneur,5
434041a2-3122-4960-b2fe-3ccacdffc666,This is BS. A bait and switch app. I paid 7.99 for a trial to make one aging video only to go through the prompts and would have had to pay another 9.99 for one stinking video. you need to return my money.,1
3a2bbe58-986d-4e1a-b316-4457a9941ccf,"my account is always suspended, i created account 5x and its always suspended",1
10c318ee-205a-4d3d-af2e-f158244a4347,best app hai,5
ba019f45-9b39-4920-904d-efe3d48f5332,nice 👍,5
c2cfde76-3f9f-400a-8eea-9b1f21561309,scammy. actively enables scams targeting users,1
f1ee68fc-e085-48e3-aac4-2fae7c8bc242,"Finally, the talent and thd passion is allowed to express itself. I might need to head South in 2026 to scoop up a few pics for myself.",5
f9291ee0-f20c-4882-a085-a8707a9c05c5,Worthless app,1
0d09929f-d5d0-4da9-bc92-80e4958c9e57,Facebook is good paletfotm of this createts and social handel is the best paletfotm,5
787e4c31-331e-4c93-95f3-77b70397be1e,nice,5
1acfa58e-e57f-4035-818a-0b69593f3c91,good,5
bc3a89e4-cdeb-49be-a66b-0761e520ea38,☺️☺️,4
9ec938a8-65e5-4c20-adc4-e1e951def228,good,5
f68fc8b6-86b1-4fc9-96b1-75ec453747ea,good 👍🏻,5
605ca0f7-bba0-4833-98cf-f9a0fc68ea16,good 😊,3
1c98363c-af77-4bf5-9a68-5c69e7471174,I love it,5
5f47db67-d929-4481-8290-12eb05a93f96,hang app plz automatic management,5
0a6ab12a-1373-4869-bd49-a5bd995739a8,boo,5
4ac94161-406f-4941-b977-1296ae0b0c5c,very good and convenient,4
4b55bb12-cb41-4f12-8fb5-8877e31695e8,💯,5
4edec96a-33ac-4c06-afbf-b8d890bad30b,"Why is the option to view all photos in the ""see friendship"" gone now? Now if I want to find photos of me w/friends from college (bc I've had my FB since 2005... 😒), I either have to scroll for 7 years or I'm out of luck. Also, instead of seeing posts from my friends, my feed is 95% ads & random posts from pages I don't follow or care about. Today I had to scroll past about 20 random posts before seeing ONE from a friend. Are y'all TRYING to tank this platform??",1
da71ea40-8da9-4e7f-9035-fb8bfafb91f2,🥰🥰🥰,5
6b18141b-04b0-4958-bc29-9e5f10b2dc27,Not good,5
6e4bf18e-fbd4-49b8-942a-cbab0e1d7e08,thanks you,5
c56b5ba8-a777-46d9-8dba-dd965e68fe17,"annoying, commenting has been limited",2
d10a7292-25a0-4678-9de4-3c4aa2d4cad1,good application a+++,5
675272b5-8e55-4b43-aa2d-e80aec4e0047,buggy,1
bb58171a-60b2-49a7-906b-348757a234e2,Fix this problem,4
9ca51d67-359e-4cfd-bd14-23b77f392a24,good,5
5f907faa-737a-4922-8d59-f7e10200a9ee,good,5
82328fef-0804-4d64-b62c-0c0c3aff02ce,very good,5
4ce1b3bc-a76e-43bf-bd58-7ed8116fd832,"I'll just leave it to you Meta, I'll give you 1 star, my account is disabled, I didn't do any violations, I did it",1
b00d2cd3-82df-4a47-8f66-1cc1d5c50ea5,"tự nhiên t theo dõi 1 đống ng trong khi thậm chí t còn k dùng Facebook thường xuyên cơ, khó chịu vcd",1
5304ec4c-fc7f-4278-96fd-f028004270bf,I was going to leave a 5 star review until I was on here making an account and then they wanted me to take a picture so I did and then they disabled my account for no reason.,1
d3adf780-15d7-4826-85c2-a2437870a277,Why not giving to professional dashboard in my facebook???????????,3
a623b721-e860-451a-8d00-ab849108dc03,I can't have access to my Facebook page,1
37442f8f-6e58-47d6-97cb-48bfce875675,very nice 💯,5
1b4e2055-123e-43e1-96e3-4a3ea7861101,awesome,5
9558251b-dc3b-49e2-a17f-62db9a7c33f3,"Okay, Facebook is always a good to go app for almost everything you meed.",5
2b0e1a38-006d-4aff-bab4-f9b595822dd7,will not load,1
aed00a58-0a96-4446-a24e-7bc413ecd66b,"all over very nice wonderful axalent vvvv good service ,, jai grdev dhn gurdev ji ,,ਧਨ ਜਗਤ ਗੁਰੂ ਸਤਿਗੁਰੂ ਰਵਿਦਾਸ ਮਹਾਰਾਜ ਜੀ ਤੁਹੀਂ ਤੂੰ 🙏",5
f87ec0f9-4184-42cd-9bc8-4893e0170269,I can't log in it keeps saying my session ended.,1
71de5f76-57f8-4c04-94a3-61f22a24b46b,don't want to hurt!🤣😂,4
da292424-4648-4464-b02c-3f9a8673cb70,good,5
d58b4b99-3857-4ead-9e1f-850f8dfbd8a5,nice Facebook,5
b496ada1-7bf1-4206-8b69-3628bf71b49b,God knows and sees all. awesome.,5
095398c8-efde-4aea-b53b-7b55b703a398,best,4
b4bdc44f-3d6b-43df-9d19-e9708c30fbd8,i mean they steal your info and if you don't use it they send you notifications that aren't from you or related to you in a desperate attempt to keep you on fb,1
8c10a071-8a45-48e5-949e-b3d6943f768a,Bendiciones familia ❤️,5
9550ed2f-4d77-41fe-b482-d0facde2d765,Useful application to entertain me,5
d7939d97-4b49-4cf0-a7ec-9e3c53ca91d7,you guys sound great! ❤️❤️❤️,5
766b6176-0dd5-417a-a18a-457e040fddc2,"-it makes a sound when I push ""like"" -it plays music and videos without being asked - I want to control which posts I choose to view. - I like the friends only feature.",2
56412e06-9808-4c40-92f8-d54ee5e2333e,"Natawa lang po... Kasi dapat hindi allowed photo o video man onstage... Natatakpan pa nya talaga ang nga candidate...parang classroom , face to face nyang kinukuhanan ng pic ang mga beauties, so.. likod nya nakabalandra sa madlang pipol... No offense meant po.... 🙏🙏🙏",3
c58f7b8b-14eb-4cec-b6cc-591fe283bcac,no more fact checking. algorithms designed to create more chaos and friction. ads out the a**. SMH I used to actually like FB. Just another spineless and money grabbing company now.,1
bc2feb71-d277-45b9-a289-07453e124abc,sweet experience,5
8fdcd069-12c4-45db-875d-f4718ad45f7d,good,5
b6f7f818-6ba8-47cc-843c-22e55c7866f4,"I used to love Facebook for being able to connect with so many people, but it's absolutely horrible now!!! In the last 6 months I've had 2 accounts restricted and deleted for absolutely insane reasons!!!",1
609ac085-4ee1-415f-a005-f2b4de03443b,what i do or am interested in is not anyone else's business. STOP TRACKING ME !!!--,1
094c187d-97e3-47fb-b1ff-85f20b9e76af,nice,5
316b35e9-9406-4262-b655-c67944eb88cb,"WOW, this puts things and gift buying in a whole new perspective",5
f29a26ee-7da6-4387-8508-9ad3e7663498,ANG HIRAP MAG RECOVER NG ACC PAG WALA NG ACCESS DAPAT MAY WAY PADIN PARA MAG RECOVER KAHIT WALA NA ACCESS SA ACC WE CAN SEND NAMAN VIDEO SELFIE OR GOVERNMENT IDS,1
1ba90a03-2beb-47b0-8ad5-63178424200b,I love seeing the beauty of other countries and places. Really enjoy Interaction between friends from around the World. Love running a Private group. Its 'Called Beautiful World Photography' For me its been richly rewarding. And have met some amazing people.,5
b37e2de1-b27e-4011-9650-85e5e8a3cdb5,The app always logs me out and keeps closing it's rediculous,1
4b23d41b-76bc-4cd1-a3d6-17f15290e6c8,good,5
0444cea2-8d13-4bdb-84f6-98a476d5adc7,"Lately it keeps sending out updates and it doesn't fix anything, it MAKES IT WORSE. CURRENTLY ADS PLAY OVER REELS MAKING IT IMPOSSIBLE TO INTERACT WITH THE REEL!!!",1
5e013140-04fb-4b00-b187-0c92b875313d,why can't i enter the Facebook am having issues with my Facebook accounts,1
02de73bc-759c-4f5b-8c97-2089612b71d0,"It's 2025 and I was on Instagram when I came across a woman showing her wire wrapped jewelry and I asked her questions because I wanted to buy ... Next day I got kicked off Instagram for advertising so Facebook and Instagram are owned by Meta and I was banned from both. If they had read what I asked her about they would know that I was not advertising anything ... They did me a favor by getting off both, thank you Instagram and Facebook ...",1
45b4f763-ca91-455c-8ee2-4de49a28cb2b,it is lame that you cannot filter out topics or specific words on videos or feeds. needs to Give the options to tailor likes and dislikes.,3
b4c1c400-2caa-46a9-b903-80ba36ca9a6c,supper,5
9bd76ef9-0423-4c50-9af3-7837da260036,Excellent go,5
b591612c-f263-4eee-9b96-e54de64a0f39,"Every update comes with a new bug! Now I can't react or comment on MY OWN posts when I access them through my notifications. I have to back out, go to my timeline and find the post, then react or comment. Stop trying to keep up with the newest and greatest and fix the bugs you have, then leave it alone. Damn. I already deleted my account because of these constant bugs and just reactivated. It's probably time to delete it permanently, I'm so over this BS. FIX THE BUGS AND THEN LEAVE IT ALONE.",3
368cb54e-4a05-43c1-bcc9-34873fca8ac4,it was informative i love it,5
3a919ef1-81d0-4c80-9612-a5578d6a168c,Enlightening,5
04248ce1-77d3-44f7-b76c-d51a5c3e6f6e,it enjoyable,5
448a3db7-aa38-4e60-ae9b-aa28bdb8abf6,"There was a time where I enjoyed Facebook, but now 99% content are paid promotions, where a genuine post of us does not get enough reach/attention and likes and its the same thing with Instagram as well, Now Facebook wants to see us what it's suggesting, not what we want to see, similarly I don't see posts of my friends even, so what's the point of having a Facebook Account? seeing advertisements?",1
d0ada022-e49c-4e3d-9342-fe253cbc2da8,perfect,5
41931236-daaf-48b3-b7cc-fbd618cc1400,great,5
a685b597-99d2-4e45-bdab-a5e4a4ddbb5b,good info all o er,5
f9633fee-16bc-4342-bd50-1f6435b0906e,Facebook is best platform ever,5
18c85c2a-a5c6-4af6-add5-23f550cd03c6,good app my lovely fb🥰,5
e8c15404-24b5-4fb1-99fe-03c20e5a636e,good 👍,5
0273b91c-e8c5-43dc-a60a-540a09b2a063,Am goid,5
98eaaeb6-7af6-458d-b294-9955b5febd54,Good,5
88184fc8-6550-440b-88a8-2db30a0c296b,one of my group was doing well and getting attention on Fakebook but one day they suspended it by saying that your group is not following our rules. the group post was limited to one in a week and it was about product review. I seriously don't understand what they find or they might be biased on where the user belongs to... so terrible 😞,1
37ca35a3-dd70-4626-844c-acbd21342ffb,👍,4
17963a6d-7e59-43ef-9fee-25b809721542,thank you,5
e4962d4e-393f-4c95-8f1e-3e92581bdf21,good qualm,5
1c109498-4cb4-42ab-aa69-a79f97c20cc0,Very Bad Experience. They disabled accounts and I used that account for maybe over 7 years.,1
e9836ce2-b948-4935-98aa-4be474ed46a2,scamer banyak,1
ac949ad8-8cb6-4013-a5f6-671e05b4bd0f,great app,5
71cbcd3c-667a-429f-b2ba-bec3c33e4b39,Good app,4
a498d3b4-e90d-47da-ba26-729254a28fc7,I can't access the app all day,1
bf417162-c426-4bcd-90c5-7a0994826cf9,absolutely right!!!,5
00d08039-c225-49a0-a265-afcb24cc5e59,love being able to find & connect with friends & family thank u,5
e8c17f95-aab8-44c4-bde0-11142137719b,The most stupid app..every other app has their inbox in one but you have to be the special one to make it seperate..lame,1
1d71d7d6-562b-4d79-9942-a64019ded9d7,"Scam Central, these people do NOT delete scam adverts, I spend 10s of hours reporting obvious scams in the marketplace, majority of the time they are LEFT UP. Multiple adverts 14 weeks and older!!",1
96d7b1ca-e7ad-4397-b617-12b281dd0f7b,I would randomly get restricted to answer people individually within a public post.,1
305a1051-0eab-4c97-b161-10e50c338527,"omg, the boys have gotten so big .",5
3aded782-2d6c-449a-ab4a-bc59a071b2e1,nice app,5
adab65c1-6218-41d9-9d9c-3d136566fe86,"zombied app, can't clear, kill, uninstall, restrict, make it stop",1
a312595b-0c7f-4752-8655-50f9db961fe5,more communication,5
4fbac02a-0066-496f-946c-56469c73546a,Perfect for keeping up with family and friends and discovering local events. The community features are unmatched,5
5bb09c48-e8a4-4acb-9502-b499d3abdfe1,like information all countries,5
b9077a4b-e13c-4a00-8a9e-abf93ad41b19,hnd ko maopen Ang fb lite,5
162ffaf3-4485-4be4-8ea5-7204fd4a82e7,the best app❤️,5
23baedb4-40a6-4dd0-8dca-f9caa01e9858,The top app,5
1a4b7c04-052d-403f-b624-00625799e45e,I'm 18 and it's says I need to verify and when I click scan ID it says it don't work,2
62c66805-cf73-4674-be18-0b4fa4fc6c39,amazing app lovely 🌹🎥,5
3df28405-609f-4299-886c-2e8a4c5e4eff,my account got deleted and can't get help to recover,1
dcbe4f61-1d17-4a36-815e-bd8bea99ed79,جيد,5
4e174c41-daf5-436f-88fe-5c6d58cf5a52,why did the new update remove my relationship status/where I'm from off my profile?,2
7db48b16-5e11-4769-bd30-23fb6b9a30cd,I can't send massage on my Facebook so I don't have any experience 😒,2
87fec235-28bf-4cea-986f-8818d317366e,Hi hi,5
732b0649-4c94-45b8-b979-ea5cd30f6eee,I love Facebook it keeps me connected with not only family but friends all over the world. I love the reels of videos people share all over the world too.,4
68586c4f-5577-4301-8e1b-19c265b14306,"Thank you to Facebook members for the good service, may you all be blessed with health and happiness, this is the best application to share everything & business, find information, hopefully it will improve for everyone.",5
e00147ca-4f6c-41ca-8948-31875a364bb6,10% of their revenue comes from scam sites. thats just grimey.,1
377bea05-d823-45bf-8385-f083861cd335,Activating Facebook,1
59249125-42dc-49b7-809a-51cf03573b9a,great,5
82fbce10-b486-458d-b8e9-f08dc28b61ac,this app as amazing I mean is the best 🥰🥰,4
2180a5d3-1b2d-478f-a6aa-9311ef680a3e,its hiding now no facebook app appeard,4
bc8bb46a-5fa7-457c-9136-0117162b7511,thank you for letting me share 😊,5
bce485f6-5f24-48c6-b31f-42065ad84879,terrible,1
5c9a2122-7b0d-4d34-a077-9c4b74f51e66,good 👍👍👍👍,5
733a8e41-9624-4b33-963d-2c43fbf62921,it was easier that I thought,4
46f08e0c-5a35-4cf2-8627-6f6c2deace4b,nice one,5
a5b11199-c5fb-4e07-acd0-8cedba0cb2fd,don't know what's going on with this app but it's randomly sending posts to people on my friends list. Very annoying!!!,3
43208c38-de88-44e6-b05a-600bc0d18211,like,5
9aede235-2622-4414-bb4c-b7d3c7cf6f1b,good,5
37e86f32-f474-489c-84dd-9bb7a8aa5f07,good app,5
448a9d55-3ff0-4ed5-b2c8-f5152e60f3c0,net bahut Jayda leta hai,1
29ec9fb8-94ba-4e84-818c-0763efecbbe7,You remember what Mama told you about Facebook? Facebook is the Devil!,1
196e0ee6-d5e5-451b-93f6-21350a4a81cc,the app keeps crashing right after opening. cache cleared and it continues to crash,1
a0f3fe69-31d1-4426-81af-04335da6e96b,good,5
690623ef-6779-4c22-b32b-f5fb31b39572,it's an wonderful!!app that's pulls Us together positive🫠,5
212770e1-a543-400b-9c06-54de496eeaaa,good,4
0ca88cd0-e09c-4784-9937-ec6132bc867d,Facebook sucks I've had Facebook for years I got a new phone transferred my information over had the hardest time getting my Facebook and Messenger password straight with my new phone I finally did they accepted my new phone number and then 2 months later yesterday froze my account they won't let me in they said they can't verify who I am and that I'm using a new device I've had this phone for 2 months how is this a new device so for 2 months what was going on? how did meta not notice the new 🤳,1
f1f7ddc5-47fa-4931-b3fe-80cc60cd81e5,"I really love this app,it uses less datas.And the fun thing is you can even play online games on it,I think you will add more to my sentences when you will also use it💌💌",5
2edcdc96-d8f9-4c37-b995-86d8634dbda0,good,5
3c26d7e4-ede6-4346-b3da-b55eaa98d385,really a true brothers hip. Always.,5
7417e0f7-6350-4f3a-a724-02ffb1c92c12,"Permanently adding a notification for dating until a join is stupid as heck. Trying to force me to use something won't make me want to use it more. The stupid dating notification keeps popping up, keep clicking on it and then backing out and the notification goes away and then pops up again seemingly until I make an account and join which I'm not going to do. stop trying to force me to use it it makes me want to use it way less. I'm a big boy I can make decisions for myself thank you",1
30cd0b49-364d-4e2b-a82a-4cb3ac314553,"Sahi hai, lekin jyada sahi nahi hai.",4
85a382e7-a905-4f71-bb9e-cfa26a06a118,I love being on Facebook is my best App,5
e6a9ffbc-f20b-492d-8c83-3211668dbd3c,the best,5
b8f7f9bd-d49e-4326-86ab-4516e34c0787,What the hell is going on with Facebook lately? 😡,1
2dee3a10-28eb-4a39-a7da-284cda0639f3,good,5
cd3f7d18-0d44-43eb-a490-9e478caa28a2,It's getting worse with the search function especially,1
366d1e98-38d0-432d-a6ef-0045579d15e7,sometimes my account dont want to log in it shows logging in but it dont but further no problem,3
b41450f6-7ed0-446c-b247-31b158c005ca,The app is very good Also fast in browsing anything u want Having this app in my phone was really good,5
7d440ddd-ae72-400c-bac8-5f48e91bfe06,very good,5
1c066a8b-a784-4636-98be-44c4bf9a9616,amazing,5
75271e7b-64dd-4c85-a576-c0a8922354c3,Amazing,5
01aa9123-08bf-4daf-8628-9c8eb814a717,had always been the best,5
7a8086a4-4766-47cd-9eb6-33a845d79b46,great app,5
f9ae9fa4-8d57-4596-9bb2-dcebd0e4b8a9,Do not like at akk,1
844bc595-b2ca-4d9d-b4ea-218901ab5cab,"The app becomes ever more ""powered by AI"", which means that it becomes ever more difficult to look for what you want in favour of what their algorithm has decided you want. Comments sections default to ""Most Relevant"", hiding any comments that they feel like. The event search doesn't work, only showing events ""For You"" (but definitely not for me). Every update makes things more difficult. But I'm sure those updates improve profits",2
bdf1bfbe-5e8b-4c71-8069-cd0e60de2a82,Nice,5
500bc6b1-37ae-4fce-8ac0-791d41f2ed48,good app,5
2d8262d4-2067-4850-9c44-528c21582839,excellent,1
560b1d26-d9a2-4e6b-8d5a-261f6d18272d,কেমন আছো,5
4cdaf46d-e4fa-4a62-bc4c-82af9f69f9df,my accounts on Facebook and Instagram have been disabled for literally no reason. I've had my family page on Facebook for over ten years all the memories are gone you've literally destroyed my social media life my kids photos memories of my wofe and I when we were married our kids baptisms all gone I've tried to appeal this and I was told I would hear back with in 48 hours its been 3 days still nothing my ig business page aswell ten plus years of photos and network all gone I am soooo upset 😡,1
c25b8fed-2888-4d38-bc5a-7ca19dce0ff9,good application🥰,5
e0ea3e22-c10c-4c0a-bf76-d768e9a06ef1,Getting zero notifications,1
d2858adb-3f63-4fbb-aeb9-95b43842d700,This is my favorite desert!!,5
b340af06-8748-416d-8cd3-295719c5dabd,I'm trying to reply to a review that I received I'm unable to reply to it,1
d7045381-5ec5-4083-9a3e-c24d1b7eabee,best app,5
732acaaa-1274-4eb4-90c1-cdd37247523f,I know how to control my comments,5
27d63ded-10d2-4d20-8681-47fb0710a9f6,Facebook good friend,5
bb6d6196-4ece-4b82-a5bb-1731ba82e2df,🥰😄,5
7c1f698b-1d48-432e-bc11-0aa6a0070f0f,Best entertainment ever,5
29b50d8d-a313-4bca-bbeb-29043f92973e,ok,5
a371f747-0998-4481-a4d7-c74106c858ad,niceee app,5
76c973d6-6d76-4184-931e-551a3cc0aca5,Please bring back the active/online 🟢 friends feature.,3
459fead0-3078-4794-87ca-1ba1a1268d12,", very good",5
af8c931c-ea28-4b74-9431-028ca7138098,good,3
b649e27f-e23a-4335-b1c0-46a00fd002fe,nice,5
bf889b54-15f9-4fd4-94cd-a6697f415ef9,🔥🔥,3
9f78c267-ff7c-40dc-8f55-52b059f0eddc,"how do I stop the stupid music playing as soon as I ope the app, it's not even from videos or my own music, it sounds like lift music, it seems a common fault judging by Google search but the settings in app don't stop it , going on a video in the app. and the music stops, then restarts when on pictures.",1
85f6e276-e753-4dc9-be14-b30f94f5ab47,very very good,5
338e83b1-1de9-42cb-b9e6-cbb9787c04ba,👍 Good job,5
15d7bafd-4a08-487d-91ea-2d213dbb8164,very good,5
2a0e4266-e465-4448-9dcc-866641ce4611,my experience is sharing the information to each other,5
aaab2576-31c7-45de-b3b4-2e0aacf95d68,it Great,5
34622bd4-0dfd-47be-a055-7e4812835714,without some problem all are good. My facebook account All options do not work properly..🥲,5
23a5eea1-6183-4190-be64-e90d408ddeb2,it is good,5
dfe24c36-2bb7-4d53-bcb4-4be8fa9aed8a,Facebook often brings up memories,1
f0c6c4f3-9100-4554-bc2e-cf5cbd74d774,i'm interest,5
99691296-5c07-4b05-bb18-e8f854029522,it's a No for me. after they said submit id still they banned your account. permanently. even old account accusing advertising even you don't use your Facebook and only using messenger. I won't allow this app to mess with your information. after that they banned you. getting all your Information. and if it's incripted why they saying banned your new account made and said you get banned cause you make another account again after get banned the old. so stupid app. and all toxic. not recommended.,1
4913481c-86cb-413b-a9a2-69989c15c525,"Notifications are terribly delayed and new updates keeps from seeing all posts. Cannot search like you used to. Updates have made the entire experience worse. Also it took 15 months for them to finally removed a fake profile claiming to be me, reported and ignored several times.",2
997f5511-049d-4342-b751-721fa7946d48,Everyone should NOT BE ABLE to see my information,1
6ee4ea3a-cfea-4f0e-a445-71b4fabd8f3c,nic,5
04b2734c-84cd-414b-943d-3348dd4f3784,excellent 👌 The real goat,5
98940a69-40d3-4e20-9860-d64bd98d7be7,great app,5
5f22ee3d-0789-4a07-a48a-aa19ad206032,Clock dat tea,5
875264d9-ace3-4839-8d06-2b1c51b4211b,excellent,5
bbd9875f-7cb1-44c9-8a78-97284d75c69b,All around great social media app for staying connected in contact with friends and family when living long distances away from each other. As of lately I have been experiencing concerning account issues such as my account session being timed out logging me out of my account and then logging me in immediately due to recognized device being used. If issues persists I don't know how I'll tell my family friends happy birthday 😶😔 other than that I would rate 5 stars once issues are resolved.,4
4be2e0c0-4721-440a-bd1f-68e51880250c,good 👍,5
bc011479-56bd-4e7e-b579-f5790bd4b7f0,"just not easy to find things and get to things. FB used to be simple, make it simple again.",2
f174e9d5-4a66-4f30-9e2d-c8c05065ce08,nice 👍,5
1ff24ca2-9dae-4b52-95d1-5a9beaef39ac,"very good social media app , here we got to know more than news media's ...iam using this app from 2017 y because I have take Android phone first on that year I have downloaded face book iam very much entertaining by face book app and here we got know every thing what happening in the world this app is very good comparing other apps because here inthis app editing reels is very good and this app is approximately 50% of users are getting financial help by giving there reels and posts it's vg appp",5
43ff4d4e-d257-4f7d-a9d4-4e544d89ed7d,very nice and beautiful,5
8779a5e0-476e-4e5b-b54b-377b35289636,nice 🙂,2
4777e6b3-3478-4a12-bc61-3a80cecd6eb0,Excellent application,5
741e188e-7130-40fe-bb50-3bbfde721558,I can't use this app,5
19e7eebe-7d5f-4f46-ba42-6bf62a3b3450,অনেক সুন্দর apps,5
3a8239f6-573f-4761-a9cf-a1d1ad80ea55,"New update is very worse . When i sarching for a song by her name it's not around / can't find ,so I can't use that song in story even notes ! please resolve it as soon as possible.",1
940aab96-fed8-4806-8be5-f2d08f561bc8,it's very good,5
2b9b55ae-12d4-4c6e-87f9-2adc1de94df1,Good service,5
5a5a3448-4369-4b03-afbd-5c13306e48dc,great 👌,5
7032b735-1a1a-4138-acf1-9c6f2526e4d0,no option to full screen in settings always showing black status bar please fix it in next update🤗,1
8e39e606-693a-4f3c-9164-c412c5b18401,"New ""Relevant"" comment function is garbage. can't be turned off except for manually on each post and just deletes 90% of the comments for no reason.",2
a7f8cd40-ff3a-48fb-af3e-136cd285cadf,amazing platform,4
64a27ca5-1659-4f5f-b0ba-7ab700348117,very nice,4
fb70634c-3f4e-4886-8c64-1d4e3dbfa9d3,doing good,5
e8bc31b7-60d7-4753-a5fd-054759cdb2c3,Fixing with my meta ai is being used for me in bullying and harassing my self to get their needs,5
4d9c6a28-5e82-4c8d-abc8-b1ef05da3b39,nice,5
5ec3beec-fc63-4186-b2f7-0d94a779f845,GORGEOUS!!!!!,5
3e61d166-172b-455a-9958-9a58ee0ae153,I'm rating it 5 stars I'm very satisfied,5
364686a4-a68a-4efa-982c-7c9a9c789d2f,Who uses facebook anymore from gen z,1
8065cb6c-40cf-4f8f-846c-17265c3d2994,garbage brain washing app.,1
b8d735dc-4605-4bac-9340-5173864382bc,Facebook is a place we connect with our love one,5
622310ef-4b69-46a5-877e-80fa4786b149,Love you Facebook,5
b6bdb589-6926-45f9-bc91-4480cc5042f3,"My phone came pre loaded with this useless app and won't let me uninstall. I don't even have a Facebook account so why force me to have this application!! I do not want Facebook to have permissions on my phone if I do not use their services... Has anyone ever read the ""terms and conditions"" of using Facebook?! They pretty much own your soul once you accept. Its very concerning how many of our rights get stripped away by use of Facebook. I will never give away my right to privacy just to use this",1
e515b107-9b16-4ad0-b13f-c77bcab207fb,good job,5
3b629a36-0395-4504-bd4b-01a94ee0bc35,trash,1
854e1b65-a0bb-4da4-959a-91e36fec1945,Great page to remind us of who our Creator and Savior is. Remember the Sabbath day to keep it Holy. mom,5
c34f5046-ac29-4728-885e-cad049cf8eef,good ✅,5
d799b9c5-f56e-4953-8b74-ea760b257f9e,where is the create profile???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1
f00e20bb-f832-4903-b76c-b8d3ffcd0480,bindash,5
c6d3e75c-e78f-4c90-b383-eee62eceba5a,Amazing,5
